Model,Brand,Year,Price,Mileage,Transmission
Proton Iriz,Proton,2020,"35,400","44,154 km",Automatic
Renault Captur,Renault,2019,"42,500","78,675 km",Automatic
Perodua Bezza,Perodua,2019,"38,400","67,180 km",Automatic
Honda Accord,Honda,2021,"141,800","29,952 km",Automatic
Proton X50,Proton,2022,"78,000","37,905 km",Automatic
Toyota Vios,Toyota,2016,"46,400","133,714 km",Automatic
Toyota Vios,Toyota,2016,"46,900","121,387 km",Automatic
Proton X50,Proton,2021,"72,900","47,232 km",Automatic
Proton X70,Proton,2019,"64,400","102,783 km",Automatic
Nissan Serena,Nissan,2019,"92,800","56,373 km",Automatic
Toyota Vios,Toyota,2023,"81,900","10,453 km",Automatic
Proton Exora,Proton,2019,"42,000","63,398 km",Automatic
BMW 218i,BMW,2021,"143,000","21,228 km",Automatic
Perodua AXIA,Perodua,2021,"33,200","65,216 km",Automatic
Toyota Fortuner,Toyota,2016,"94,000","40,612 km",Automatic
Toyota Corolla,Toyota,2023,"114,400","20,038 km",Automatic
Perodua Aruz,Perodua,2019,"53,800","107,548 km",Automatic
Nissan Serena,Nissan,2019,"89,400","83,825 km",Automatic
Perodua Bezza,Perodua,2016,"35,400","74,396 km",Automatic
Nissan Serena,Nissan,2019,"87,400","96,173 km",Automatic
Honda BR-V,Honda,2018,"52,900","62,891 km",Automatic
Perodua AXIA,Perodua,2018,"28,000","114,860 km",Automatic
Honda HR-V,Honda,2022,"92,400","43,404 km",Automatic
Honda CR-V,Honda,2022,"134,900","28,704 km",Automatic
Proton X50,Proton,2022,"69,800","17,165 km",Automatic
Perodua AXIA,Perodua,2020,"32,400","77,802 km",Automatic
Perodua Ativa,Perodua,2023,"62,800","31,971 km",Automatic
Proton Exora,Proton,2019,"42,000","71,059 km",Automatic
Honda HR-V,Honda,2016,"57,400","126,476 km",Automatic
Honda BR-V,Honda,2018,"52,900","99,363 km",Automatic
Perodua AXIA,Perodua,2020,"32,400","35,929 km",Automatic
Honda Civic,Honda,2020,"105,400","59,793 km",Automatic
Honda BR-V,Honda,2019,"56,900","73,645 km",Automatic
Perodua AXIA,Perodua,2020,"32,400","28,284 km",Automatic
Honda HR-V,Honda,2016,"57,400","100,275 km",Automatic
Proton Iriz,Proton,2017,"29,000","102,706 km",Automatic
Honda HR-V,Honda,2018,"67,900","49,254 km",Automatic
Proton X50,Proton,2021,"72,900","39,315 km",Automatic
Perodua Bezza,Perodua,2019,"32,000","90,564 km",Automatic
Toyota Vios,Toyota,2019,"64,400","63,130 km",Automatic
Proton Persona,Proton,2020,"36,800","44,833 km",Automatic
Perodua AXIA,Perodua,2022,"37,400","39,104 km",Automatic
Honda CR-V,Honda,2016,"59,900","103,399 km",Automatic
Honda Civic,Honda,2018,"89,900","51,659 km",Automatic
Proton Persona,Proton,2018,"31,900","106,557 km",Automatic
Perodua AXIA,Perodua,2019,"31,600","108,634 km",Automatic
Nissan Almera,Nissan,2017,"34,900","71,491 km",Automatic
Perodua Bezza,Perodua,2021,"42,000","57,812 km",Automatic
Perodua AXIA,Perodua,2020,"32,400","40,576 km",Automatic
Perodua Aruz,Perodua,2019,"50,000","58,941 km",Automatic
Perodua Ativa,Perodua,2021,"62,800","33,071 km",Automatic
Perodua Aruz,Perodua,2019,"54,400","35,190 km",Automatic
Perodua AXIA,Perodua,2016,"24,400","133,956 km",Automatic
Perodua AXIA,Perodua,2018,"28,400","66,905 km",Automatic
Volkswagen Tiguan,Volkswagen,2018,"78,900","92,847 km",Automatic
Honda BR-V,Honda,2019,"56,900","95,405 km",Automatic
Honda CR-V,Honda,2017,"93,000","130,279 km",Automatic
Proton Exora,Proton,2016,"27,900","144,397 km",Automatic
Toyota Vios,Toyota,2017,"54,400","100,355 km",Automatic
Perodua Ativa,Perodua,2021,"62,800","67,274 km",Automatic
Honda HR-V,Honda,2016,"57,900","65,241 km",Automatic
Perodua AXIA,Perodua,2020,"32,400","57,438 km",Automatic
Toyota Camry,Toyota,2019,"133,000","51,521 km",Automatic
Proton Exora,Proton,2020,"44,800","40,150 km",Automatic
Nissan Serena,Nissan,2019,"92,900","69,365 km",Automatic
Proton X50,Proton,2022,"69,800","29,647 km",Automatic
Perodua Bezza,Perodua,2018,"36,400","84,072 km",Automatic
Proton X70,Proton,2019,"64,900","68,266 km",Automatic
Perodua AXIA,Perodua,2019,"31,500","81,298 km",Automatic
Perodua Bezza,Perodua,2019,"38,000","100,895 km",Automatic
Toyota Vios,Toyota,2021,"70,400","46,025 km",Automatic
Mercedes-Benz C250,Mercedes-Benz,2016,"174,000","78,832 km",Automatic
Toyota Hiace,Toyota,2015,"59,900","280,979 km",Manual
Honda Jazz,Honda,2016,"50,000","60,585 km",Automatic
Proton X50,Proton,2023,"91,200","22,672 km",Automatic
Toyota Hiace,Toyota,2014,"67,900","120,758 km",Manual
Proton Saga,Proton,2017,"26,400","110,815 km",Automatic
Honda Jazz,Honda,2016,"44,100","80,469 km",Automatic
Honda HR-V,Honda,2019,"76,900","72,028 km",Automatic
Perodua Bezza,Perodua,2017,"29,600","117,841 km",Automatic
Mercedes-Benz GLA250,Mercedes-Benz,2022,"207,500","38,737 km",Automatic
Honda City,Honda,2019,"57,600","88,486 km",Automatic
Honda HR-V,Honda,2023,"113,100","8,351 km",Automatic
Perodua Myvi,Perodua,2016,"25,200","123,929 km",Automatic
Toyota Yaris,Toyota,2019,"56,100","86,270 km",Automatic
Toyota Vios,Toyota,2017,"53,000","103,386 km",Automatic
Honda Jazz,Honda,2017,"52,400","127,136 km",Automatic
Toyota Vios,Toyota,2017,"50,200","90,297 km",Automatic
Perodua Aruz,Perodua,2019,"49,500","77,662 km",Automatic
Nissan X-Trail,Nissan,2020,"83,200","55,961 km",Automatic
Toyota Yaris,Toyota,2020,"65,900","32,103 km",Automatic
Kia Sorento,Kia,2011,"13,000","197,458 km",Automatic
Honda HR-V,Honda,2017,"56,600","111,497 km",Automatic
Perodua Bezza,Perodua,2017,"32,700","121,545 km",Automatic
Proton Persona,Proton,2019,"34,000","85,678 km",Automatic
Perodua Myvi,Perodua,2016,"31,600","117,171 km",Automatic
Honda Jazz,Honda,2016,"49,000","105,313 km",Automatic
Toyota Yaris,Toyota,2019,"65,900","65,520 km",Automatic
Perodua Myvi,Perodua,2019,"43,600","71,325 km",Automatic
Mazda CX-3,Mazda,2019,"78,700","55,121 km",Automatic
Honda HR-V,Honda,2016,"59,400","106,662 km",Automatic
Proton X50,Proton,2020,"76,300","22,218 km",Automatic
Honda Jazz,Honda,2019,"57,400","72,819 km",Automatic
Toyota Yaris,Toyota,2022,"74,800","7,710 km",Automatic
Perodua Bezza,Perodua,2016,"36,400","112,123 km",Automatic
Honda City,Honda,2018,"54,900","104,254 km",Automatic
Toyota Yaris,Toyota,2021,"72,900","13,857 km",Automatic
Perodua Myvi,Perodua,2018,"42,400","89,013 km",Automatic
Honda City,Honda,2022,"74,300","38,492 km",Automatic
Toyota Innova,Toyota,2019,"83,800","90,531 km",Automatic
Perodua Bezza,Perodua,2017,"33,000","110,338 km",Automatic
Toyota Innova,Toyota,2019,"92,000","91,381 km",Automatic
Perodua Bezza,Perodua,2018,"31,000","109,743 km",Automatic
Toyota Camry,Toyota,2019,"128,800","80,209 km",Automatic
Proton Iriz,Proton,2016,"25,400","103,519 km",Automatic
Proton X50,Proton,2021,"83,800","42,742 km",Automatic
Perodua Myvi,Perodua,2021,"50,800","50,141 km",Automatic
Toyota Vios,Toyota,2023,"79,800","25,435 km",Automatic
Perodua Bezza,Perodua,2017,"36,400","122,164 km",Automatic
Perodua Bezza,Perodua,2018,"40,400","74,869 km",Automatic
Honda City,Honda,2016,"42,900","108,124 km",Automatic
Toyota Yaris,Toyota,2019,"58,800","72,892 km",Automatic
Perodua Bezza,Perodua,2019,"38,900","78,000 km",Automatic
Toyota Vios,Toyota,2017,"55,600","115,523 km",Automatic
Perodua Myvi,Perodua,2018,"45,900","82,835 km",Automatic
Proton Saga,Proton,2017,"26,800","79,110 km",Automatic
Perodua Myvi,Perodua,2020,"46,900","56,335 km",Automatic
Proton X50,Proton,2022,"74,300","22,480 km",Automatic
Honda HR-V,Honda,2016,"45,900","136,725 km",Automatic
Daihatsu Gran,Daihatsu,2019,"49,000","155,820 km",Automatic
Honda City,Honda,2017,"58,400","127,825 km",Automatic
Nissan Almera,Nissan,2018,"39,400","109,201 km",Automatic
Honda City,Honda,2022,"78,400","33,341 km",Automatic
Perodua Myvi,Perodua,2019,"44,400","96,589 km",Automatic
Toyota Yaris,Toyota,2020,"68,400","65,220 km",Automatic
Honda Civic,Honda,2023,"119,800","19,436 km",Automatic
Mazda CX-5,Mazda,2021,"120,000","55,138 km",Automatic
Toyota Vios,Toyota,2019,"63,000","80,456 km",Automatic
Toyota Yaris,Toyota,2022,"74,400","34,552 km",Automatic
Proton Persona,Proton,2018,"25,900","75,565 km",Automatic
Mazda CX-5,Mazda,2018,"92,800","99,820 km",Automatic
Mercedes-Benz GLA200,Mercedes-Benz,2022,"185,800","20,588 km",Automatic
Mazda CX-5,Mazda,2020,"105,800","36,053 km",Automatic
Perodua Myvi,Perodua,2018,"42,400","94,159 km",Automatic
Mazda CX-5,Mazda,2020,"105,800","59,846 km",Automatic
Perodua Myvi,Perodua,2020,"49,000","42,900 km",Automatic
Honda Civic,Honda,2013,"31,000","136,453 km",Automatic
Honda Jazz,Honda,2019,"64,400","92,602 km",Automatic
Perodua AXIA,Perodua,2018,"33,000","97,887 km",Automatic
Perodua Myvi,Perodua,2018,"45,000","104,545 km",Automatic
Honda City,Honda,2018,"55,400","92,198 km",Automatic
Perodua Bezza,Perodua,2017,"36,400","106,600 km",Automatic
Perodua Myvi,Perodua,2019,"44,400","61,543 km",Automatic
Honda HR-V,Honda,2015,"51,500","116,885 km",Automatic
Perodua Myvi,Perodua,2021,"42,400","53,991 km",Automatic
Perodua Myvi,Perodua,2009,"14,400","234,254 km",Automatic
Proton Saga,Proton,2019,"28,900","53,849 km",Automatic
Toyota Yaris,Toyota,2019,"65,900","31,357 km",Automatic
Honda City,Honda,2016,"45,900","133,550 km",Automatic
Proton Suprima,Proton,2013,"19,000","104,497 km",Automatic
Nissan Almera,Nissan,2016,"33,400","107,723 km",Automatic
Honda City,Honda,2019,"64,900","68,760 km",Automatic
Proton Saga,Proton,2019,"31,400","55,921 km",Automatic
Proton Persona,Proton,2020,"38,900","69,239 km",Automatic
Proton X50,Proton,2020,"80,000","18,736 km",Automatic
Honda Jazz,Honda,2016,"56,400","85,359 km",Automatic
Mazda 6,Mazda,2014,"38,100","139,278 km",Automatic
Perodua AXIA,Perodua,2020,"32,900","43,244 km",Automatic
Perodua Ativa,Perodua,2022,"64,400","38,341 km",Automatic
Proton Persona,Proton,2020,"38,900","61,848 km",Automatic
Volkswagen Tiguan,Volkswagen,2022,"124,800","29,601 km",Automatic
Perodua Bezza,Perodua,2016,"34,000","79,903 km",Automatic
Perodua Myvi,Perodua,2017,"38,000","101,001 km",Automatic
Perodua Myvi,Perodua,2018,"45,400","98,461 km",Automatic
Kia Sportage,Kia,2012,"25,800","181,606 km",Automatic
Honda Jazz,Honda,2016,"56,400","67,908 km",Automatic
Honda Civic,Honda,2019,"89,600","76,289 km",Automatic
BMW 320i,BMW,2014,"68,800","114,644 km",Automatic
Perodua AXIA,Perodua,2020,"32,900","53,641 km",Automatic
Proton Exora,Proton,2015,"25,900","118,427 km",Automatic
Perodua Myvi,Perodua,2021,"51,000","39,684 km",Automatic
Perodua Bezza,Perodua,2016,"36,900","71,974 km",Automatic
Perodua Myvi,Perodua,2018,"44,900","109,820 km",Automatic
Toyota Yaris,Toyota,2022,"74,400","29,544 km",Automatic
Volkswagen Polo,Volkswagen,2020,"50,400","40,266 km",Automatic
Perodua Myvi,Perodua,2017,"42,400","107,596 km",Automatic
Toyota Corolla,Toyota,2014,"49,400","125,748 km",Automatic
Proton Exora,Proton,2015,"25,000","155,501 km",Automatic
Proton Saga,Proton,2020,"33,900","62,153 km",Automatic
Proton Saga,Proton,2017,"28,000","123,972 km",Automatic
BMW 318i,BMW,2017,"74,800","63,330 km",Automatic
Honda City,Honda,2016,"43,400","97,729 km",Automatic
Toyota Hilux,Toyota,2021,"85,400","88,970 km",Automatic
Perodua Myvi,Perodua,2016,"36,400","90,536 km",Automatic
Proton Saga,Proton,2021,"33,400","26,748 km",Automatic
Perodua Myvi,Perodua,2020,"49,000","69,998 km",Automatic
Honda City,Honda,2017,"58,400","104,870 km",Automatic
Perodua Myvi,Perodua,2021,"40,200","31,558 km",Automatic
Honda City,Honda,2019,"64,400","92,784 km",Automatic
Toyota Vios,Toyota,2017,"53,400","92,561 km",Automatic
Honda Jazz,Honda,2015,"44,000","51,242 km",Automatic
Toyota Estima,Toyota,2007,"42,400","194,715 km",Automatic
Proton Saga,Proton,2018,"29,400","87,084 km",Automatic
Proton Exora,Proton,2019,"43,800","67,827 km",Automatic
Perodua Myvi,Perodua,2019,"46,800","71,873 km",Automatic
Proton Persona,Proton,2020,"38,900","65,487 km",Automatic
Nissan X-Trail,Nissan,2019,"83,000","70,393 km",Automatic
Perodua Myvi,Perodua,2022,"55,400","40,611 km",Automatic
Toyota Yaris,Toyota,2019,"65,900","63,640 km",Automatic
Toyota Corolla,Toyota,2022,"109,900","24,821 km",Automatic
Perodua Myvi,Perodua,2018,"44,900","103,545 km",Automatic
Perodua Myvi,Perodua,2018,"45,200","57,960 km",Automatic
Honda HR-V,Honda,2019,"84,400","79,272 km",Automatic
Toyota Vios,Toyota,2014,"36,400","165,613 km",Automatic
Perodua Myvi,Perodua,2017,"42,800","54,364 km",Automatic
Nissan Almera,Nissan,2012,"18,400","170,059 km",Automatic
Perodua Myvi,Perodua,2017,"39,400","78,335 km",Automatic
Proton Saga,Proton,2020,"33,900","32,239 km",Automatic
Honda City,Honda,2021,"70,400","44,504 km",Automatic
Perodua AXIA,Perodua,2019,"31,900","99,699 km",Automatic
Perodua Myvi,Perodua,2020,"49,000","40,000 km",Automatic
Perodua Myvi,Perodua,2022,"56,400","35,911 km",Automatic
Mazda 2,Mazda,2015,"32,200","129,213 km",Automatic
Nissan Almera,Nissan,2015,"28,400","109,911 km",Automatic
Proton Saga,Proton,2023,"38,400","12,112 km",Automatic
Honda City,Honda,2020,"69,800","51,176 km",Automatic
Proton Iriz,Proton,2022,"46,800","30,167 km",Automatic
Perodua Bezza,Perodua,2017,"36,900","74,455 km",Automatic
Mitsubishi Lancer,Mitsubishi,2014,"55,900","186,626 km",Automatic
Toyota Wish,Toyota,2010,"42,900","120,315 km",Automatic
Honda HR-V,Honda,2015,"41,900","117,821 km",Automatic
Honda CR-V,Honda,2018,"101,000","89,842 km",Automatic
Toyota Yaris,Toyota,2021,"66,900","34,450 km",Automatic
Perodua Aruz,Perodua,2019,"55,000","84,978 km",Automatic
Proton X50,Proton,2021,"82,800","27,426 km",Automatic
Honda City,Honda,2019,"61,900","87,960 km",Automatic
Toyota Yaris,Toyota,2019,"65,900","36,613 km",Automatic
Volkswagen Polo,Volkswagen,2017,"39,400","114,813 km",Automatic
Proton Persona,Proton,2019,"36,900","84,487 km",Automatic
Mazda CX-5,Mazda,2015,"44,900","83,191 km",Automatic
Perodua Bezza,Perodua,2017,"36,400","119,346 km",Automatic
Honda City,Honda,2016,"45,900","128,043 km",Automatic
Proton X70,Proton,2022,"86,900","29,272 km",Automatic
Honda Accord,Honda,2014,"46,400","146,099 km",Automatic
Mazda CX-5,Mazda,2012,"36,900","105,293 km",Automatic
Toyota Corolla,Toyota,2014,"49,400","158,431 km",Automatic
Honda BR-V,Honda,2021,"62,000","57,075 km",Automatic
Perodua Myvi,Perodua,2021,"52,000","33,885 km",Automatic
Perodua Myvi,Perodua,2020,"42,400","35,676 km",Automatic
Honda City,Honda,2016,"42,000","121,643 km",Automatic
Honda BR-V,Honda,2018,"51,800","83,310 km",Automatic
Kia Rio,Kia,2014,"24,900","83,622 km",Automatic
Honda Jazz,Honda,2019,"64,900","31,809 km",Automatic
Honda Accord,Honda,2013,"41,400","187,866 km",Automatic
Honda HR-V,Honda,2022,"113,500","17,903 km",Automatic
Volkswagen Sharan,Volkswagen,2012,"33,400","222,751 km",Automatic
Honda HR-V,Honda,2016,"59,800","91,736 km",Automatic
Perodua Myvi,Perodua,2021,"51,400","55,776 km",Automatic
BMW X3,BMW,2021,"185,000","47,621 km",Automatic
Perodua AXIA,Perodua,2019,"31,500","77,793 km",Automatic
Nissan Almera,Nissan,2014,"22,400","126,140 km",Automatic
Perodua Alza,Perodua,2019,"49,000","85,181 km",Automatic
Toyota Vios,Toyota,2017,"53,400","114,180 km",Automatic
Honda Jazz,Honda,2014,"43,800","60,398 km",Automatic
Toyota Vios,Toyota,2021,"66,900","30,529 km",Automatic
Proton Saga,Proton,2020,"33,400","43,795 km",Automatic
Proton Preve,Proton,2014,"18,900","155,107 km",Automatic
Proton Saga,Proton,2011,"9,900","169,142 km",Manual
Honda CR-V,Honda,2017,"94,000","78,722 km",Automatic
Honda City,Honda,2015,"37,900","131,705 km",Automatic
Perodua AXIA,Perodua,2020,"32,400","50,730 km",Automatic
Perodua AXIA,Perodua,2019,"34,400","98,093 km",Automatic
Proton Inspira,Proton,2012,"26,900","129,011 km",Automatic
Honda HR-V,Honda,2016,"49,900","82,455 km",Automatic
Perodua Bezza,Perodua,2020,"41,900","49,463 km",Automatic
Perodua Myvi,Perodua,2020,"49,000","54,377 km",Automatic
Perodua Myvi,Perodua,2019,"39,900","89,082 km",Automatic
Perodua Myvi,Perodua,2021,"51,400","62,989 km",Automatic
Peugeot 3008,Peugeot,2019,"72,400","51,114 km",Automatic
Honda Accord,Honda,2017,"80,400","101,592 km",Automatic
Perodua Alza,Perodua,2015,"34,000","98,816 km",Automatic
Honda CR-V,Honda,2017,"96,400","110,251 km",Automatic
Toyota Yaris,Toyota,2022,"74,400","29,620 km",Automatic
Perodua Myvi,Perodua,2018,"44,800","58,673 km",Automatic
Perodua Aruz,Perodua,2019,"55,000","62,751 km",Automatic
Perodua AXIA,Perodua,2019,"32,000","76,616 km",Automatic
Perodua Myvi,Perodua,2019,"44,400","86,229 km",Automatic
Honda City,Honda,2018,"53,900","85,398 km",Automatic
Proton X70,Proton,2019,"60,000","73,105 km",Automatic
Honda HR-V,Honda,2017,"63,000","99,746 km",Automatic
Perodua Bezza,Perodua,2019,"38,900","59,464 km",Automatic
Hyundai Tucson,Hyundai,2019,"79,100","91,928 km",Automatic
Perodua Myvi,Perodua,2020,"49,000","60,877 km",Automatic
Perodua Myvi,Perodua,2018,"42,000","106,504 km",Automatic
Proton Persona,Proton,2017,"31,900","75,249 km",Automatic
Toyota Sienta,Toyota,2017,"61,400","96,637 km",Automatic
Proton X70,Proton,2019,"66,400","95,805 km",Automatic
Perodua AXIA,Perodua,2019,"32,000","67,989 km",Automatic
Honda City,Honda,2019,"56,900","38,309 km",Automatic
Perodua AXIA,Perodua,2020,"36,000","50,968 km",Automatic
Perodua Bezza,Perodua,2017,"36,400","106,070 km",Automatic
Perodua Myvi,Perodua,2018,"42,400","83,562 km",Automatic
Perodua Ativa,Perodua,2023,"62,500","42,329 km",Automatic
Honda Odyssey,Honda,2014,"84,300","86,729 km",Automatic
Nissan Almera,Nissan,2016,"33,400","100,967 km",Automatic
Perodua Myvi,Perodua,2017,"38,900","87,022 km",Automatic
Perodua Alza,Perodua,2014,"30,400","178,482 km",Automatic
Honda Civic,Honda,2018,"79,900","82,808 km",Automatic
Perodua Myvi,Perodua,2020,"42,400","49,746 km",Automatic
Toyota Vios,Toyota,2022,"74,900","26,834 km",Automatic
Honda City,Honda,2019,"61,900","65,513 km",Automatic
Perodua Myvi,Perodua,2018,"39,000","107,275 km",Automatic
Perodua Myvi,Perodua,2020,"49,000","22,996 km",Automatic
Volkswagen Polo,Volkswagen,2015,"25,900","98,482 km",Automatic
Perodua AXIA,Perodua,2018,"28,000","102,917 km",Automatic
Perodua Myvi,Perodua,2017,"42,900","112,872 km",Automatic
Nissan Grand,Nissan,2015,"32,400","130,738 km",Automatic
Honda BR-V,Honda,2017,"51,400","120,778 km",Automatic
Honda City,Honda,2015,"42,000","85,035 km",Automatic
Perodua Myvi,Perodua,2012,"23,800","115,662 km",Automatic
Perodua Myvi,Perodua,2022,"55,400","40,999 km",Automatic
Hyundai Tucson,Hyundai,2015,"43,900","138,346 km",Automatic
Toyota Yaris,Toyota,2021,"66,900","29,873 km",Automatic
Perodua Alza,Perodua,2022,"72,400","49,517 km",Automatic
Perodua Myvi,Perodua,2019,"47,800","27,339 km",Automatic
Honda City,Honda,2019,"56,900","52,806 km",Automatic
Proton Persona,Proton,2020,"39,800","69,436 km",Automatic
Naza Forte,Naza,2011,"12,700","198,295 km",Automatic
Perodua AXIA,Perodua,2019,"32,000","90,548 km",Automatic
Nissan Grand,Nissan,2013,"24,800","176,887 km",Automatic
Mazda 3,Mazda,2018,"74,900","106,816 km",Automatic
Perodua Myvi,Perodua,2018,"42,400","76,794 km",Automatic
Toyota Corolla,Toyota,2014,"48,400","168,473 km",Automatic
Kia Cerato,Kia,2014,"30,900","155,023 km",Automatic
Honda BR-V,Honda,2019,"58,900","78,950 km",Automatic
Inokom i10,Inokom,2011,"10,000","187,690 km",Automatic
Toyota Yaris,Toyota,2021,"71,900","15,482 km",Automatic
Perodua AXIA,Perodua,2018,"28,900","83,236 km",Automatic
Toyota Yaris,Toyota,2020,"68,400","31,266 km",Automatic
Perodua Bezza,Perodua,2020,"45,900","71,401 km",Automatic
Honda BR-V,Honda,2019,"58,400","101,255 km",Automatic
Proton Saga,Proton,2020,"32,000","39,868 km",Automatic
Perodua Myvi,Perodua,2023,"57,000","26,697 km",Automatic
Proton Iriz,Proton,2020,"37,400","35,252 km",Automatic
Inokom Santa,Inokom,2013,"30,000","93,668 km",Automatic
Honda Accord,Honda,2022,"148,900","26,612 km",Automatic
Perodua Myvi,Perodua,2019,"47,800","52,862 km",Automatic
Honda City,Honda,2016,"43,000","127,424 km",Automatic
Perodua Myvi,Perodua,2016,"36,900","52,642 km",Automatic
Proton Saga,Proton,2019,"31,400","82,183 km",Automatic
Mazda 3,Mazda,2014,"41,900","92,494 km",Automatic
Toyota Innova,Toyota,2013,"37,000","154,381 km",Automatic
Toyota Vios,Toyota,2019,"64,900","63,894 km",Automatic
Proton Saga,Proton,2021,"34,900","36,171 km",Automatic
Perodua Bezza,Perodua,2020,"41,900","67,892 km",Automatic
Toyota Vios,Toyota,2023,"81,400","28,683 km",Automatic
Hyundai Getz,Hyundai,2005,"9,400","224,843 km",Automatic
Proton Saga,Proton,2019,"28,900","75,750 km",Automatic
Perodua Bezza,Perodua,2019,"38,900","90,847 km",Automatic
Nissan X-Trail,Nissan,2018,"65,900","97,751 km",Automatic
Proton X50,Proton,2021,"80,800","54,210 km",Automatic
Volkswagen Golf,Volkswagen,2011,"26,900","181,560 km",Automatic
Honda Jazz,Honda,2020,"71,900","69,403 km",Automatic
Honda City,Honda,2019,"64,400","53,971 km",Automatic
Toyota Vios,Toyota,2016,"47,400","84,699 km",Automatic
Perodua Myvi,Perodua,2017,"38,400","128,430 km",Automatic
Proton Saga,Proton,2019,"29,400","72,149 km",Automatic
Perodua Aruz,Perodua,2020,"58,900","71,948 km",Automatic
Toyota Corolla,Toyota,2014,"43,800","142,500 km",Automatic
Proton Saga,Proton,2017,"26,400","109,023 km",Automatic
Proton Saga,Proton,2024,"41,600","4,728 km",Automatic
Proton Preve,Proton,2016,"28,900","113,863 km",Automatic
Perodua Myvi,Perodua,2018,"44,800","45,597 km",Automatic
Honda BR-V,Honda,2017,"51,400","112,243 km",Automatic
Perodua Bezza,Perodua,2016,"34,400","85,597 km",Automatic
Honda City,Honda,2017,"58,800","99,112 km",Automatic
Perodua Bezza,Perodua,2017,"37,900","55,178 km",Automatic
Toyota Yaris,Toyota,2022,"69,400","39,040 km",Automatic
Perodua AXIA,Perodua,2019,"32,000","51,522 km",Automatic
Proton X70,Proton,2020,"72,900","48,089 km",Automatic
Perodua AXIA,Perodua,2021,"33,200","38,729 km",Automatic
Perodua Myvi,Perodua,2021,"49,900","14,457 km",Automatic
Perodua Myvi,Perodua,2018,"44,800","64,518 km",Automatic
Perodua Myvi,Perodua,2019,"46,800","51,273 km",Automatic
Perodua Bezza,Perodua,2016,"34,000","106,066 km",Automatic
Perodua AXIA,Perodua,2018,"33,000","76,767 km",Automatic
Nissan Grand,Nissan,2017,"46,400","47,728 km",Automatic
Honda Jazz,Honda,2015,"44,900","117,862 km",Automatic
Chevrolet Sonic,Chevrolet,2013,"13,500","164,113 km",Automatic
Perodua Myvi,Perodua,2022,"55,400","29,566 km",Automatic
Toyota Vios,Toyota,2019,"64,900","97,179 km",Automatic
Kia Cerato,Kia,2014,"31,900","145,141 km",Automatic
Honda HR-V,Honda,2017,"55,400","129,393 km",Automatic
Toyota Hilux,Toyota,2015,"65,500","139,904 km",Automatic
Honda Jazz,Honda,2016,"55,400","105,590 km",Automatic
Proton Saga,Proton,2020,"33,000","50,940 km",Automatic
Proton Persona,Proton,2019,"35,000","53,172 km",Automatic
Mercedes-Benz A200,Mercedes-Benz,2017,"107,400","47,141 km",Automatic
Perodua Myvi,Perodua,2015,"32,000","121,898 km",Automatic
Perodua Aruz,Perodua,2021,"61,900","33,932 km",Automatic
Honda HR-V,Honda,2019,"72,900","52,182 km",Automatic
Proton Persona,Proton,2017,"31,000","69,210 km",Automatic
Nissan Almera,Nissan,2015,"28,400","107,655 km",Automatic
Proton Persona,Proton,2020,"39,400","57,114 km",Automatic
Honda HR-V,Honda,2023,"115,800","27,199 km",Automatic
Honda City,Honda,2019,"59,900","52,606 km",Automatic
Perodua AXIA,Perodua,2015,"21,400","98,102 km",Automatic
Perodua Aruz,Perodua,2019,"55,000","92,448 km",Automatic
Proton Saga,Proton,2024,"40,400",910 km,Automatic
Perodua Bezza,Perodua,2017,"36,400","112,513 km",Automatic
Honda Jazz,Honda,2017,"56,000","87,758 km",Automatic
Toyota Camry,Toyota,2019,"135,900","86,534 km",Automatic
Hyundai Tucson,Hyundai,2011,"17,400","130,917 km",Automatic
Perodua AXIA,Perodua,2017,"32,000","51,504 km",Automatic
Toyota Vios,Toyota,2015,"44,400","142,328 km",Automatic
Perodua Ativa,Perodua,2023,"68,400","8,790 km",Automatic
Toyota Estima,Toyota,2011,"57,800","129,171 km",Automatic
Honda Jazz,Honda,2017,"56,000","91,903 km",Automatic
Perodua Myvi,Perodua,2020,"49,000","51,813 km",Automatic
Perodua Myvi,Perodua,2022,"55,400","32,528 km",Automatic
Perodua Alza,Perodua,2011,"22,500","126,978 km",Automatic
Toyota Vios,Toyota,2019,"65,000","87,913 km",Automatic
Toyota Vios,Toyota,2014,"43,400","115,385 km",Automatic
Perodua AXIA,Perodua,2019,"32,000","69,692 km",Automatic
Proton Saga,Proton,2019,"27,800","82,859 km",Automatic
Nissan Almera,Nissan,2015,"26,400","132,859 km",Automatic
Toyota Vios,Toyota,2014,"37,900","78,621 km",Automatic
Mercedes-Benz C200,Mercedes-Benz,2018,"143,400","63,217 km",Automatic
Perodua Myvi,Perodua,2014,"23,000","154,963 km",Automatic
Perodua Myvi,Perodua,2019,"44,400","69,546 km",Automatic
Subaru XV,Subaru,2019,"81,900","86,436 km",Automatic
Perodua Myvi,Perodua,2018,"37,900","80,458 km",Automatic
Perodua Viva,Perodua,2013,"14,900","158,769 km",Automatic
Nissan Almera,Nissan,2019,"41,900","89,957 km",Automatic
Perodua Bezza,Perodua,2020,"41,900","75,864 km",Automatic
Perodua Bezza,Perodua,2018,"31,400","94,145 km",Automatic
Nissan Serena,Nissan,2018,"83,800","42,447 km",Automatic
Perodua AXIA,Perodua,2016,"29,900","53,321 km",Automatic
