Model,Brand,Year,Price,Mileage,Transmission
Proton X50,Proton,2023,70800,23048,Automatic
Proton Saga,Proton,2018,28400,50729,Automatic
Perodua Aruz,Perodua,2019,54900,78482,Automatic
Perodua Bezza,Perodua,2019,38400,22538,Automatic
Proton Persona,Proton,2016,26900,71290,Automatic
Toyota Vios,Toyota,2017,52400,41297,Automatic
Perodua Myvi,Perodua,2020,49000,58419,Automatic
Proton S70,Proton,2024,82800,2092,Automatic
Perodua Bezza,Perodua,2020,45900,78253,Automatic
Honda WR-V,Honda,2023,93000,5101,Automatic
Nissan Serena,Nissan,2019,88900,55052,Automatic
Proton Persona,Proton,2020,36800,75428,Automatic
Mercedes-Benz B200,Mercedes-Benz,2012,38400,123503,Automatic
Perodua Myvi,Perodua,2012,18900,119526,Automatic
Volkswagen Passat,Volkswagen,2014,26900,99260,Automatic
Proton X50,Proton,2021,62400,38602,Automatic
Honda Civic,Honda,2013,32900,92087,Automatic
Volkswagen Polo,Volkswagen,2014,19400,175019,Automatic
Perodua Ativa,Perodua,2023,62800,9147,Automatic
Perodua Alza,Perodua,2015,35400,118346,Automatic
Honda HR-V,Honda,2016,58800,141483,Automatic
Daihatsu Gran,Daihatsu,2021,58000,47652,Automatic
Proton Saga,Proton,2020,33000,39887,Automatic
Perodua Myvi,Perodua,2016,36000,148589,Automatic
Honda HR-V,Honda,2020,76000,40667,Automatic
Honda Jazz,Honda,2016,55400,91857,Automatic
Honda BR-V,Honda,2017,51400,77384,Automatic
Perodua Myvi,Perodua,2022,43000,13925,Automatic
Proton X70,Proton,2020,71900,75836,Automatic
Perodua AXIA,Perodua,2020,32400,36067,Automatic
Perodua Bezza,Perodua,2020,41900,62459,Automatic
Proton Saga,Proton,2018,28400,45185,Automatic
Perodua Myvi,Perodua,2022,55400,40233,Automatic
Volkswagen Polo,Volkswagen,2016,32000,26216,Automatic
Proton Persona,Proton,2017,31900,81657,Automatic
Honda HR-V,Honda,2018,68900,98343,Automatic
Proton Persona,Proton,2018,33900,65231,Automatic
Toyota Vios,Toyota,2021,64900,58528,Automatic
Perodua Aruz,Perodua,2020,58900,43826,Automatic
Perodua Ativa,Perodua,2022,63900,35738,Automatic
Honda BR-V,Honda,2018,53400,116012,Automatic
Mitsubishi Xpander,Mitsubishi,2023,86900,22155,Automatic
Honda CR-V,Honda,2019,108900,49649,Automatic
Proton Saga,Proton,2020,33000,41159,Automatic
Perodua Bezza,Perodua,2016,36900,35871,Automatic
Ford Fiesta,Ford,2016,22400,119143,Automatic
Perodua Bezza,Perodua,2020,33800,82777,Automatic
Mazda 3,Mazda,2014,25400,69440,Automatic
Perodua Aruz,Perodua,2020,58900,43561,Automatic
Honda City,Honda,2016,41900,90847,Automatic
Perodua Bezza,Perodua,2017,33500,123919,Automatic
Perodua Viva,Perodua,2012,13900,151164,Automatic
Nissan Grand,Nissan,2017,42400,65497,Automatic
BMW 218i,BMW,2016,59800,85483,Automatic
Proton Saga,Proton,2018,27900,95432,Automatic
Perodua AXIA,Perodua,2019,32000,61113,Automatic
Perodua Myvi,Perodua,2018,44800,80266,Automatic
Proton Saga,Proton,2016,24000,66200,Automatic
Perodua Myvi,Perodua,2020,46900,44879,Automatic
Perodua Ativa,Perodua,2021,60400,19741,Automatic
Honda Jazz,Honda,2020,60800,22724,Automatic
Proton X70,Proton,2019,64900,74456,Automatic
Perodua AXIA,Perodua,2014,23000,80881,Automatic
Perodua AXIA,Perodua,2020,35400,64283,Automatic
Perodua AXIA,Perodua,2017,29000,113950,Automatic
Proton Persona,Proton,2017,30000,92707,Automatic
Perodua AXIA,Perodua,2023,38400,14515,Automatic
Peugeot 2008,Peugeot,2022,78400,35739,Automatic
Perodua Ativa,Perodua,2021,62800,38288,Automatic
Perodua Bezza,Perodua,2020,41400,68073,Automatic
Kia Sportage,Kia,2013,26900,118076,Automatic
Nissan Almera,Nissan,2022,69900,26786,Automatic
Perodua Alza,Perodua,2017,41000,101314,Automatic
Toyota Hiace,Toyota,2016,88900,125432,Manual
Perodua Alza,Perodua,2010,21000,125453,Automatic
Subaru XV,Subaru,2013,28400,80621,Automatic
Honda Civic,Honda,2022,124400,7887,Automatic
Perodua Myvi,Perodua,2019,46800,93570,Automatic
Perodua Myvi,Perodua,2006,10900,191021,Automatic
Perodua AXIA,Perodua,2017,29900,73377,Automatic
Proton Persona,Proton,2024,51200,16931,Automatic
Honda HR-V,Honda,2017,61900,93969,Automatic
Honda City,Honda,2018,60400,76958,Automatic
Perodua Bezza,Perodua,2022,42400,38622,Automatic
Proton Exora,Proton,2017,30800,76288,Automatic
Perodua Bezza,Perodua,2018,38900,77867,Automatic
Honda BR-V,Honda,2017,49900,136495,Automatic
Perodua Ativa,Perodua,2021,62800,32675,Automatic
Nissan Serena,Nissan,2019,89900,86996,Automatic
Toyota Yaris,Toyota,2019,65900,88818,Automatic
Perodua Bezza,Perodua,2022,42400,32291,Automatic
Perodua Myvi,Perodua,2019,46800,56724,Automatic
Proton Saga,Proton,2017,26800,82436,Automatic
Honda City,Honda,2019,56900,32730,Automatic
Perodua Aruz,Perodua,2019,54900,81820,Automatic
Honda City,Honda,2023,82500,15506,Automatic
Proton Saga,Proton,2023,37900,9677,Automatic
Toyota C-HR,Toyota,2018,95900,94953,Automatic
Perodua Ativa,Perodua,2021,57000,81651,Automatic
Perodua Bezza,Perodua,2022,42400,32394,Automatic
Honda BR-V,Honda,2020,62400,61201,Automatic
Honda Jazz,Honda,2017,58900,70274,Automatic
Mitsubishi Xpander,Mitsubishi,2020,73400,58743,Automatic
Proton Saga,Proton,2022,35900,27460,Automatic
Proton X70,Proton,2023,89400,19621,Automatic
Nissan Serena,Nissan,2015,48400,124415,Automatic
Proton Saga,Proton,2024,43400,2979,Automatic
Toyota Camry,Toyota,2013,44900,163465,Automatic
Perodua Myvi,Perodua,2021,50800,33963,Automatic
Perodua Bezza,Perodua,2020,41900,57131,Automatic
Proton X90,Proton,2023,106700,89,Automatic
Proton Saga,Proton,2019,28400,27718,Automatic
Perodua Aruz,Perodua,2019,54900,48543,Automatic
Perodua Myvi,Perodua,2021,49900,34664,Automatic
Toyota Vios,Toyota,2017,52400,74730,Automatic
Perodua Myvi,Perodua,2017,38900,94520,Automatic
Perodua AXIA,Perodua,2015,21400,50138,Automatic
Toyota Vios,Toyota,2019,64900,40528,Automatic
Perodua Myvi,Perodua,2017,38900,76311,Automatic
Perodua AXIA,Perodua,2018,28400,42874,Automatic
Perodua AXIA,Perodua,2022,32000,15959,Automatic
Perodua AXIA,Perodua,2020,35400,70835,Automatic
Perodua Bezza,Perodua,2021,34500,41446,Automatic
Perodua AXIA,Perodua,2021,33200,63633,Automatic
Mercedes-Benz A200,Mercedes-Benz,2018,135400,70813,Automatic
Proton Persona,Proton,2019,35400,87458,Automatic
Perodua Alza,Perodua,2017,38900,64588,Automatic
Perodua Aruz,Perodua,2023,66400,20736,Automatic
Proton X50,Proton,2023,88900,24187,Automatic
Perodua Alza,Perodua,2014,32800,159649,Automatic
Perodua Myvi,Perodua,2019,46800,42643,Automatic
Proton X50,Proton,2021,73900,35762,Automatic
Perodua Myvi,Perodua,2023,58000,25449,Automatic
Perodua Myvi,Perodua,2011,16900,175557,Automatic
Toyota Vios,Toyota,2019,64900,54058,Automatic
Perodua Ativa,Perodua,2023,66400,4904,Automatic
Perodua Bezza,Perodua,2020,41900,47259,Automatic
Honda City,Honda,2015,37400,99451,Automatic
Proton Exora,Proton,2013,19400,154306,Automatic
Honda CR-V,Honda,2013,39900,158024,Automatic
Honda BR-V,Honda,2018,52400,117677,Automatic
Proton Saga,Proton,2020,32900,45987,Automatic
Perodua AXIA,Perodua,2016,24900,99177,Automatic
Proton X90,Proton,2023,106700,109,Automatic
Perodua AXIA,Perodua,2019,31500,71998,Automatic
Perodua Myvi,Perodua,2019,43900,97258,Automatic
Perodua Aruz,Perodua,2019,52000,84721,Automatic
Perodua Myvi,Perodua,2009,14400,106140,Automatic
Nissan Serena,Nissan,2019,87400,84190,Automatic
Perodua Myvi,Perodua,2019,43900,69226,Automatic
Perodua Alza,Perodua,2018,43400,87820,Automatic
Perodua Myvi,Perodua,2020,49000,49604,Automatic
Perodua Myvi,Perodua,2024,59000,14861,Automatic
Proton X50,Proton,2023,83900,9315,Automatic
Proton Saga,Proton,2014,13000,135258,Automatic
Toyota Vios,Toyota,2012,25900,82696,Automatic
Perodua AXIA,Perodua,2016,24900,75687,Automatic
Perodua Myvi,Perodua,2012,18900,144296,Automatic
Perodua Myvi,Perodua,2019,46800,46809,Automatic
Perodua AXIA,Perodua,2020,31500,53568,Automatic
Perodua Aruz,Perodua,2022,61900,29468,Automatic
Perodua Aruz,Perodua,2019,54200,101893,Automatic
Perodua Alza,Perodua,2022,72800,29020,Automatic
Honda City,Honda,2017,53400,113200,Automatic
Perodua Aruz,Perodua,2019,52000,85210,Automatic
Proton X50,Proton,2022,83400,31204,Automatic
Perodua Myvi,Perodua,2022,55400,25829,Automatic
Perodua Aruz,Perodua,2020,55800,39797,Automatic
Honda BR-V,Honda,2021,66900,51143,Automatic
Perodua Myvi,Perodua,2020,49000,79999,Automatic
Proton X50,Proton,2023,88900,22718,Automatic
Proton Exora,Proton,2016,28000,77649,Automatic
Perodua Myvi,Perodua,2020,49000,17713,Automatic
Perodua AXIA,Perodua,2019,34400,53671,Automatic
Perodua Alza,Perodua,2021,52900,56845,Automatic
Perodua Bezza,Perodua,2022,42400,31011,Automatic
Honda CR-V,Honda,2017,93400,73888,Automatic
Perodua Bezza,Perodua,2019,38400,28014,Automatic
Honda BR-V,Honda,2017,46900,68524,Automatic
Perodua Myvi,Perodua,2011,17400,72320,Automatic
Toyota Vios,Toyota,2018,56900,58153,Automatic
Proton Iriz,Proton,2015,17800,165702,Automatic
Proton Saga,Proton,2019,28400,13597,Automatic
Volkswagen Polo,Volkswagen,2018,36900,65552,Automatic
Mazda 2,Mazda,2017,46900,48386,Automatic
Perodua Ativa,Perodua,2022,63900,35701,Automatic
Perodua Myvi,Perodua,2020,49000,35516,Automatic
Perodua AXIA,Perodua,2016,24900,53771,Automatic
Proton X70,Proton,2019,65800,69990,Automatic
Perodua Bezza,Perodua,2016,35900,19188,Automatic
Perodua AXIA,Perodua,2019,32000,75375,Automatic
Perodua Alza,Perodua,2012,23400,172455,Automatic
Perodua Myvi,Perodua,2017,38900,51397,Automatic
Proton X50,Proton,2023,70800,16479,Automatic
Proton X50,Proton,2022,83400,46425,Automatic
Perodua Bezza,Perodua,2016,27400,113126,Automatic
Perodua Myvi,Perodua,2021,44800,25912,Automatic
Perodua Ativa,Perodua,2023,65900,5090,Automatic
Perodua AXIA,Perodua,2022,34000,33196,Automatic
Mitsubishi ASX,Mitsubishi,2015,36900,73626,Automatic
Perodua AXIA,Perodua,2019,28900,78190,Automatic
Perodua Myvi,Perodua,2018,42400,41390,Automatic
Perodua AXIA,Perodua,2016,24900,96834,Automatic
Perodua AXIA,Perodua,2018,28400,80379,Automatic
Proton Persona,Proton,2023,42400,13964,Automatic
Proton Saga,Proton,2024,41600,3493,Automatic
Toyota Vios,Toyota,2016,46800,91213,Automatic
Proton Saga,Proton,2020,32900,35499,Automatic
Proton Persona,Proton,2014,14900,73938,Automatic
Perodua Myvi,Perodua,2015,29400,86267,Automatic
Perodua AXIA,Perodua,2020,32400,34172,Automatic
Perodua Myvi,Perodua,2014,22900,128534,Automatic
Toyota Vios,Toyota,2022,68900,29729,Automatic
Perodua Ativa,Perodua,2022,63900,18067,Automatic
Perodua Myvi,Perodua,2018,38800,77598,Automatic
Proton Inspira,Proton,2013,29900,163726,Automatic
Perodua Ativa,Perodua,2021,62800,58538,Automatic
Subaru Forester,Subaru,2018,53900,70867,Automatic
Perodua Aruz,Perodua,2020,58900,42365,Automatic
Perodua Alza,Perodua,2020,51900,36609,Automatic
Proton Perdana,Proton,2017,43000,75598,Automatic
Proton Saga,Proton,2023,37400,13133,Automatic
Proton Preve,Proton,2017,27900,108971,Automatic
Perodua Myvi,Perodua,2018,38800,96321,Automatic
Perodua Myvi,Perodua,2017,38900,32029,Automatic
Perodua Alza,Perodua,2018,46400,108618,Automatic
Perodua AXIA,Perodua,2018,28000,106355,Automatic
Perodua AXIA,Perodua,2017,31500,109211,Automatic
Perodua Myvi,Perodua,2023,58000,10853,Automatic
Proton Saga,Proton,2014,13000,100845,Automatic
Perodua Alza,Perodua,2018,49400,77574,Automatic
Mitsubishi ASX,Mitsubishi,2013,32400,72754,Automatic
Perodua Myvi,Perodua,2024,59000,5661,Automatic
Honda City,Honda,2013,29000,194749,Automatic
Proton Saga,Proton,2022,38000,25630,Automatic
Toyota Camry,Toyota,2018,98000,107006,Automatic
Honda City,Honda,2022,73800,28612,Automatic
Perodua AXIA,Perodua,2017,29900,87039,Automatic
Proton Iriz,Proton,2015,17400,123205,Automatic
Perodua Myvi,Perodua,2019,43900,78797,Automatic
Perodua Alza,Perodua,2023,73600,23900,Automatic
Perodua Alza,Perodua,2022,72800,29584,Automatic
Perodua Alza,Perodua,2021,52900,55635,Automatic
Perodua Myvi,Perodua,2021,44800,45792,Automatic
Proton Saga,Proton,2021,34900,58172,Automatic
Toyota Vios,Toyota,2017,55400,106161,Automatic
Honda HR-V,Honda,2017,52000,95660,Automatic
Perodua Myvi,Perodua,2023,58000,20752,Automatic
Perodua Alza,Perodua,2017,41000,104874,Automatic
Honda City,Honda,2021,68900,54196,Automatic
Kia Cerato,Kia,2018,47400,113585,Automatic
Mazda 2,Mazda,2016,44900,87730,Automatic
Perodua Ativa,Perodua,2021,62800,31733,Automatic
Perodua AXIA,Perodua,2017,31800,55229,Automatic
Perodua Alza,Perodua,2023,66800,17299,Automatic
Honda City,Honda,2018,60400,97553,Automatic
Ford Fiesta,Ford,2015,17800,159733,Automatic
Toyota Vios,Toyota,2018,59800,57672,Automatic
Proton Saga,Proton,2015,15800,168837,Automatic
Honda City,Honda,2015,37000,104526,Automatic
Inokom i10,Inokom,2013,11800,87261,Automatic
Perodua Alza,Perodua,2018,46400,100579,Automatic
Honda City,Honda,2023,74900,17517,Automatic
Perodua Bezza,Perodua,2021,47000,45382,Automatic
Perodua AXIA,Perodua,2022,34000,24348,Automatic
Perodua AXIA,Perodua,2016,27400,125378,Automatic
Proton Persona,Proton,2020,39400,38872,Automatic
Kia Cerato,Kia,2018,47900,7640,Automatic
Perodua Alza,Perodua,2018,41800,37988,Automatic
Perodua Alza,Perodua,2017,38400,111927,Automatic
Perodua Alza,Perodua,2022,72600,39600,Automatic
Perodua Bezza,Perodua,2021,42000,54815,Automatic
Perodua Bezza,Perodua,2023,42900,9778,Automatic
Proton Persona,Proton,2020,38900,49460,Automatic
Perodua Alza,Perodua,2023,73600,23899,Automatic
Perodua Bezza,Perodua,2022,42000,23876,Automatic
Perodua Alza,Perodua,2022,72400,34389,Automatic
Kia Picanto,Kia,2019,33900,64622,Automatic
Nissan Navara,Nissan,2019,75400,46196,Automatic
Perodua AXIA,Perodua,2016,24900,27314,Automatic
Toyota Vios,Toyota,2016,49900,99257,Automatic
Perodua Alza,Perodua,2022,72400,43551,Automatic
BMW X1,BMW,2017,74900,56493,Automatic
Perodua Alza,Perodua,2017,38900,84003,Automatic
Proton Persona,Proton,2023,44000,14546,Automatic
