Model,Brand,Year,Price,Mileage,Transmission
Honda City,Honda,2018,"49,900",70 - 75K KM,Automatic
Proton Saga,Proton,2012,"8,900",80 - 85K KM,Automatic
Mercedes-Benz C43 AMG,Mercedes-Benz,2018,"189,800",50 - 55K KM,Automatic
Honda Jazz,Honda,2018,"53,900",65 - 70K KM,Automatic
Perodua Myvi,Perodua,2013,"16,900",90 - 95K KM,Automatic
Mazda CX-5,Mazda,2017/2018,"60,800",130 - 135K KM,Automatic
Subaru XV,Subaru,2016,"37,800",80 - 85K KM,Automatic
Nissan Serena,Nissan,2011/2012,"29,800",100 - 105K KM,Automatic
Mazda CX-5,Mazda,2020,"100,000",50 - 55K KM,Automatic
Perodua AXIA,Perodua,2017,"25,900",80 - 85K KM,Automatic
Ford Ranger,Ford,2024,"116,000",10 - 15K KM,Automatic
Perodua Myvi,Perodua,2013,"21,900",90 - 95K KM,Automatic
Mazda 3,Mazda,2013,"19,800",100 - 105K KM,Automatic
Mazda CX-5,Mazda,2022,"110,888",65 - 70K KM,Automatic
Proton Saga,Proton,2009,"6,900",100 - 105K KM,Automatic
Honda Accord,Honda,2014,"27,888",60 - 65K KM,Automatic
Toyota Estima,Toyota,2016/2018,"126,800",120 - 125K KM,Automatic
Toyota Hiace,Toyota,2011,"45,688",95 - 100K KM,Manual
Toyota Hiace,Toyota,2015,"59,800",85 - 90K KM,Manual
Honda CR-V,Honda,2017,"52,888",70 - 75K KM,Automatic
Honda HR-V,Honda,2016,"49,900",85 - 90K KM,Automatic
Toyota Hilux,Toyota,2020,"73,900",60 - 65K KM,Manual
Honda Civic,Honda,2018,"78,888",80 - 85K KM,Automatic
Ford Ranger,Ford,2020,"75,800",60 - 65K KM,Automatic
Toyota Hilux,Toyota,2024,"89,900",10 - 15K KM,Manual
Honda City,Honda,2022,"71,900",20 - 25K KM,Automatic
Mercedes-Benz A180,Mercedes-Benz,2016,"89,800",65 - 70K KM,Automatic
Toyota Land Cruiser Prado,Toyota,2020,"225,800",40 - 45K KM,Automatic
Perodua Myvi,Perodua,2012,"19,800",75 - 80K KM,Automatic
Toyota Wish,Toyota,2013,"49,800",120 - 125K KM,Automatic
Toyota Vios,Toyota,2019,"59,800",65 - 70K KM,Automatic
Toyota Vios,Toyota,2018,"50,000",40 - 45K KM,Automatic
Toyota Vellfire,Toyota,2017,"186,800",80 - 85K KM,Automatic
Toyota Estima,Toyota,2014,"85,800",105 - 110K KM,Automatic
Toyota Vellfire,Toyota,2014,"99,800",80 - 85K KM,Automatic
Porsche Macan,Porsche,2015,"158,800",90 - 95K KM,Automatic
Nissan Almera,Nissan,2022,"63,800",50 - 55K KM,Automatic
Toyota Innova,Toyota,2017,"70,000",60 - 65K KM,Automatic
Nissan Grand Livina,Nissan,2013,"19,800",85 - 90K KM,Automatic
Mercedes-Benz C300,Mercedes-Benz,2022,"276,800",25 - 30K KM,Automatic
Honda City,Honda,2023,"75,800",15 - 20K KM,Automatic
Perodua Alza,Perodua,2016,"35,800",80 - 85K KM,Automatic
Honda HR-V,Honda,2019,"65,800",85 - 90K KM,Automatic
Toyota Vellfire,Toyota,2014,"99,800",60 - 65K KM,Automatic
Nissan Almera,Nissan,2016,"22,800",75 - 80K KM,Automatic
Honda HR-V,Honda,2018,"69,800",55 - 60K KM,Automatic
Toyota Harrier,Toyota,2019,"129,800",85 - 90K KM,Automatic
Honda Accord,Honda,2010,"25,800",120 - 125K KM,Automatic
Mercedes-Benz E200,Mercedes-Benz,2014,"63,800",100 - 105K KM,Automatic
Honda CR-V,Honda,2021,"119,800",50 - 55K KM,Automatic
Proton Iriz,Proton,2016,"16,800",80 - 85K KM,Automatic
Mercedes-Benz GLA200,Mercedes-Benz,2017,"116,800",65 - 70K KM,Automatic
Perodua Alza,Perodua,2018,"46,800",60 - 65K KM,Automatic
Toyota Wish,Toyota,2010,"43,800",80 - 85K KM,Automatic
Mercedes-Benz E200,Mercedes-Benz,2013/2014,"62,999",110 - 115K KM,Automatic
Proton Exora,Proton,2014,"19,800",70 - 75K KM,Automatic
Honda Accord,Honda,2018,"78,800",70 - 75K KM,Automatic
BMW X1,BMW,2021,"135,900",15 - 20K KM,Automatic
Toyota Hilux,Toyota,2023,"82,900",10 - 15K KM,Manual
Toyota Hilux,Toyota,2021,"76,900",60 - 65K KM,Manual
Toyota Camry,Toyota,2018,"119,999",95 - 100K KM,Automatic
Nissan X-Trail,Nissan,2019,"52,500",60 - 65K KM,Automatic
Honda Jazz,Honda,2015,"40,888",60 - 65K KM,Automatic
Volkswagen Polo,Volkswagen,2014,"12,800",115 - 120K KM,Automatic
Perodua Myvi,Perodua,2013,"17,888",110 - 115K KM,Automatic
Perodua Alza,Perodua,2014,"29,900",90 - 95K KM,Automatic
Mazda 2,Mazda,2021,"58,800",75 - 80K KM,Automatic
Perodua Myvi,Perodua,2019,"39,888",60 - 65K KM,Automatic
Toyota Corolla Altis,Toyota,2014,"43,800",105 - 110K KM,Automatic
Peugeot 508,Peugeot,2017,"31,800",75 - 80K KM,Automatic
BMW X1,BMW,2018,"62,888",50 - 55K KM,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2020,"299,800",50 - 55K KM,Automatic
Honda HR-V,Honda,2016,"42,900",125 - 130K KM,Automatic
BMW 325i,BMW,2006,"18,800",70 - 75K KM,Automatic
Honda Civic,Honda,2015,"31,888",65 - 70K KM,Automatic
Proton Exora,Proton,2015,"22,800",115 - 120K KM,Automatic
BMW 320i,BMW,2016,"92,800",85 - 90K KM,Automatic
Honda Odyssey,Honda,2015,"83,800",75 - 80K KM,Automatic
Mercedes-Benz C300,Mercedes-Benz,2020,"209,800",30 - 35K KM,Automatic
Nissan Navara,Nissan,2018,"66,800",80 - 85K KM,Automatic
Honda Accord,Honda,2019,"99,800",60 - 65K KM,Automatic
Perodua Myvi,Perodua,2016,"25,800",70 - 75K KM,Automatic
Hyundai Grand Starex,Hyundai,2018,"109,800",60 - 65K KM,Automatic
Perodua Alza,Perodua,2012,"19,800",90 - 95K KM,Automatic
Toyota Alphard,Toyota,2018,"186,800",85 - 90K KM,Automatic
Toyota Estima,Toyota,2016,"139,800",70 - 75K KM,Automatic
Toyota Innova,Toyota,2016,"59,800",70 - 75K KM,Automatic
Mercedes-Benz A180,Mercedes-Benz,2017,"109,800",90 - 95K KM,Automatic
Honda City,Honda,2023,"89,800",10 - 15K KM,Automatic
Perodua Alza,Perodua,2014,"23,888",95 - 100K KM,Automatic
BMW 530i,BMW,2019,"179,800",70 - 75K KM,Automatic
BMW 118i,BMW,2016,"59,800",115 - 120K KM,Automatic
Mercedes-Benz E300,Mercedes-Benz,2018,"219,800",85 - 90K KM,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2021,"299,800",50 - 55K KM,Automatic
Honda HR-V,Honda,2019,"69,800",80 - 85K KM,Automatic
BMW 630i,BMW,2019,"169,800",75 - 80K KM,Automatic
Mercedes-Benz A200,Mercedes-Benz,2020,"145,800",50 - 55K KM,Automatic
Toyota Land Cruiser Prado,Toyota,2014,"125,800",60 - 65K KM,Automatic
Mercedes-Benz E300,Mercedes-Benz,2022,"278,800",40 - 45K KM,Automatic
Honda Accord,Honda,2010,"25,800",80 - 85K KM,Automatic
BMW 530i,BMW,2022,"259,800",50 - 55K KM,Automatic
Toyota Wish,Toyota,2011,"43,800",85 - 90K KM,Automatic
Mazda CX-5,Mazda,2022,"129,800",50 - 55K KM,Automatic
Toyota Corolla Altis,Toyota,2011,"28,800",85 - 90K KM,Automatic
Mercedes-Benz CLA200,Mercedes-Benz,2017,"119,800",70 - 75K KM,Automatic
Toyota Land Cruiser,Toyota,2013,"149,800",105 - 110K KM,Automatic
Lexus RX350,Lexus,2016,"158,000",80 - 85K KM,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2021,"229,800",60 - 65K KM,Automatic
MINI Countryman,MINI,2021,"146,999",70 - 75K KM,Automatic
Honda Accord,Honda,2015,"40,888",110 - 115K KM,Automatic
Honda City,Honda,2015,"31,888",65 - 70K KM,Automatic
Honda CR-V,Honda,2019,"106,800",80 - 85K KM,Automatic
Mercedes-Benz A250,Mercedes-Benz,2015,"75,800",80 - 85K KM,Automatic
Nissan Serena,Nissan,2019,"89,800",50 - 55K KM,Automatic
Mercedes-Benz C300,Mercedes-Benz,2019,"183,800",60 - 65K KM,Automatic
Honda Accord,Honda,2018,"99,800",55 - 60K KM,Automatic
Honda Accord,Honda,2014,"41,800",65 - 70K KM,Automatic
Honda Accord,Honda,2014,"49,800",110 - 115K KM,Automatic
Honda HR-V,Honda,2015,"49,800",80 - 85K KM,Automatic
Mercedes-Benz E200,Mercedes-Benz,2016,"156,800",50 - 55K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2016,"116,800",70 - 75K KM,Automatic
Proton Persona,Proton,2019,"28,800",70 - 75K KM,Automatic
Toyota Camry,Toyota,2023,"179,800",30 - 35K KM,Automatic
Mercedes-Benz E250,Mercedes-Benz,2012,"46,800",125 - 130K KM,Automatic
Toyota Corolla Altis,Toyota,2016,"59,800",70 - 75K KM,Automatic
Mercedes-Benz A200,Mercedes-Benz,2015/2016,"79,800",80 - 85K KM,Automatic
Nissan Serena,Nissan,2019,"99,800",50 - 55K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2018,"149,800",70 - 75K KM,Automatic
Honda HR-V,Honda,2019,"79,800",60 - 65K KM,Automatic
Mercedes-Benz E250,Mercedes-Benz,2014,"79,800",85 - 90K KM,Automatic
Mercedes-Benz C300,Mercedes-Benz,2017/2021,"179,800",40 - 45K KM,Automatic
Mercedes-Benz C250,Mercedes-Benz,2016,"146,800",75 - 80K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2017,"129,800",75 - 80K KM,Automatic
Mercedes-Benz E200,Mercedes-Benz,2018,"179,800",60 - 65K KM,Automatic
Toyota Vellfire,Toyota,2013,"79,800",80 - 85K KM,Automatic
BMW X3,BMW,2019,"129,800",60 - 65K KM,Automatic
Toyota Camry,Toyota,2020,"149,800",60 - 65K KM,Automatic
BMW 530i,BMW,2019,"185,800",60 - 65K KM,Automatic
Mercedes-Benz GLA250,Mercedes-Benz,2016,"89,800",95 - 100K KM,Automatic
BMW X1,BMW,2016,"55,800",75 - 80K KM,Automatic
Honda CR-V,Honda,2019,"89,800",75 - 80K KM,Automatic
Toyota Alphard,Toyota,2019,"188,000",80 - 85K KM,Automatic
BMW 120i,BMW,2017,"64,888",55 - 60K KM,Automatic
Nissan Serena,Nissan,2019,"77,999",70 - 75K KM,Automatic
Honda City,Honda,2019,"65,800",85 - 90K KM,Automatic
Perodua Alza,Perodua,2014,"31,800",90 - 95K KM,Automatic
Toyota Alphard,Toyota,2015,"149,999",80 - 85K KM,Automatic
Toyota Alphard,Toyota,2016,"158,999",80 - 85K KM,Automatic
Honda Civic,Honda,2019,"88,000",75 - 80K KM,Automatic
Perodua Myvi,Perodua,2018,"41,800",80 - 85K KM,Automatic
Perodua Myvi,Perodua,2020,"45,900",40 - 45K KM,Automatic
Proton Preve,Proton,2015,"20,000",105 - 110K KM,Automatic
Proton Preve,Proton,2015,"19,100",120 - 125K KM,Automatic
Honda Accord,Honda,2021,"121,400",50452 KM,Automatic
Perodua Myvi,Perodua,2017,"36,000",127045 KM,Automatic
Perodua Bezza,Perodua,2016,"32,800",120 - 125K KM,Automatic
Perodua Myvi,Perodua,2014,"27,900",97860 KM,Automatic
Honda HR-V,Honda,2016,"57,000",97280 KM,Automatic
Honda Jazz,Honda,2016,"50,000",136481 KM,Automatic
Perodua Myvi,Perodua,2018,"43,400",109814 KM,Automatic
Honda HR-V,Honda,2016,"47,500",128909 KM,Automatic
Perodua Bezza,Perodua,2018,"34,000",102556 KM,Automatic
Mazda 3,Mazda,2019,"95,000",78004 KM,Automatic
Perodua Myvi,Perodua,2020,"47,000",80843 KM,Automatic
Proton Iriz,Proton,2019,"35,900",39809 KM,Automatic
Mazda CX-5,Mazda,2018,"91,000",107210 KM,Automatic
Kia Grand Carnival,Kia,2020,"107,000",100 - 105K KM,Automatic
Proton Saga,Proton,2018,"23,700",99973 KM,Automatic
Nissan Navara,Nissan,2015,"35,800",90 - 95K KM,Automatic
BMW 330e,BMW,2021,"213,800",5 - 10K KM,Automatic
Honda Accord,Honda,2020,"117,800",75 - 80K KM,Automatic
Toyota Rush,Toyota,2021,"68,800",55 - 60K KM,Automatic
Honda CR-V,Honda,2018,"75,800",95 - 100K KM,Automatic
Honda Jazz,Honda,2015,"46,800",45 - 50K KM,Automatic
Honda City,Honda,2018,"54,800",80 - 85K KM,Automatic
Mazda CX-3,Mazda,2022,"99,800",25 - 30K KM,Automatic
Mazda 2,Mazda,2015,"34,800",70 - 75K KM,Automatic
Mercedes-Benz A200,Mercedes-Benz,2019,"135,800",65 - 70K KM,Automatic
Honda Civic,Honda,2018,"76,800",100 - 105K KM,Automatic
Mercedes-Benz E200,Mercedes-Benz,2016,"118,800",100 - 105K KM,Automatic
Mercedes-Benz A200,Mercedes-Benz,2018,"123,800",70 - 75K KM,Automatic
Honda City,Honda,2014,"35,800",110 - 115K KM,Automatic
Honda City,Honda,2022,"72,800",55 - 60K KM,Automatic
BMW X3,BMW,2018,"113,800",65 - 70K KM,Automatic
BMW 530i,BMW,2022,"269,800",35 - 40K KM,Automatic
Toyota Corolla Altis,Toyota,2004,"14,800",140 - 145K KM,Automatic
Toyota Hilux,Toyota,2011/2012,"42,800",155 - 160K KM,Manual
Volvo XC60,Volvo,2019,"148,800",75 - 80K KM,Automatic
Isuzu D-Max,Isuzu,2015,"45,800",105 - 110K KM,Automatic
Toyota Camry,Toyota,2019,"126,999",80 - 85K KM,Automatic
BMW X4,BMW,2020,"185,800",145 - 150K KM,Automatic
Mercedes-Benz C350 e,Mercedes-Benz,2018,"97,800",50 - 55K KM,Automatic
Honda Civic,Honda,2013,"29,800",95 - 100K KM,Automatic
BMW 420i,BMW,2016,"99,800",85 - 90K KM,Automatic
Volvo S60,Volvo,2020,"146,800",60 - 65K KM,Automatic
Toyota Hilux,Toyota,2016,"72,500",95 - 100K KM,Automatic
Nissan Sylphy,Nissan,2012,"18,800",140 - 145K KM,Automatic
Perodua Aruz,Perodua,2019,"45,000",75 - 80K KM,Automatic
Toyota Hiace,Toyota,2015,"85,500",65 - 70K KM,Manual
Perodua Myvi,Perodua,2018,"42,000",80 - 85K KM,Automatic
Nissan Grand Livina,Nissan,2014,"32,800",105 - 110K KM,Automatic
MINI Countryman,MINI,2021,"145,800",85 - 90K KM,Automatic
MINI Countryman,MINI,2021,"185,000",35 - 40K KM,Automatic
Toyota Harrier,Toyota,2004,"33,066",105 - 110K KM,Automatic
Honda HR-V,Honda,2015,"46,800",95 - 100K KM,Automatic
Subaru XV,Subaru,2016,"60,000",70 - 75K KM,Automatic
BMW X5,BMW,2020,"248,000",50 - 55K KM,Automatic
Proton Saga,Proton,2018,"23,688",80 - 85K KM,Automatic
BMW 530i,BMW,2017,"145,000",70 - 75K KM,Automatic
BMW 320i,BMW,2020,"148,000",55 - 60K KM,Automatic
Honda HR-V,Honda,2019,"60,800",80 - 85K KM,Automatic
Mercedes-Benz A250,Mercedes-Benz,2018,"142,800",105 - 110K KM,Automatic
Perodua AXIA,Perodua,2016,"21,600",45 - 50K KM,Automatic
BMW 330i,BMW,2022,"175,800",30 - 35K KM,Automatic
Toyota Avanza,Toyota,2013,"29,800",110 - 115K KM,Automatic
Toyota Vellfire,Toyota,2019,"177,800",75 - 80K KM,Automatic
Perodua AXIA,Perodua,2015,"23,500",55 - 60K KM,Automatic
BMW Z4,BMW,2019,"283,800",35 - 40K KM,Automatic
Nissan Navara,Nissan,2019,"54,800",70 - 75K KM,Automatic
Honda CR-V,Honda,2022,"113,800",70 - 75K KM,Automatic
Mercedes-Benz A200,Mercedes-Benz,2018,"139,000",35 - 40K KM,Automatic
Perodua Alza,Perodua,2015,"26,600",55 - 60K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2017,"113,000",55 - 60K KM,Automatic
Toyota Alphard,Toyota,2016/2020,"169,800",90 - 95K KM,Automatic
Perodua AXIA,Perodua,2016,"20,800",70 - 75K KM,Automatic
Honda City,Honda,2011,"25,800",110 - 115K KM,Automatic
Perodua Myvi,Perodua,2019,"39,800",40 - 45K KM,Automatic
Honda Civic,Honda,2018,"73,800",90 - 95K KM,Automatic
Perodua Alza,Perodua,2014,"21,600",70 - 75K KM,Automatic
Toyota Alphard,Toyota,2006,"31,800",110 - 115K KM,Automatic
BMW 330e,BMW,2018,"70,000",90 - 95K KM,Automatic
Mercedes-Benz C300,Mercedes-Benz,2022,"266,000",15 - 20K KM,Automatic
Perodua Myvi,Perodua,2015/2017,"31,800",70 - 75K KM,Automatic
Toyota Hilux,Toyota,2011,"39,000",80 - 85K KM,Automatic
Toyota Camry,Toyota,2012,"38,800",80 - 85K KM,Automatic
Mercedes-Benz E350 e,Mercedes-Benz,2017,"110,800",85 - 90K KM,Automatic
Honda HR-V,Honda,2015,"36,000",240 - 245K KM,Automatic
Nissan Sentra,Nissan,2004,"9,500",175 - 180K KM,Automatic
Toyota Harrier,Toyota,2015/2019,"88,800",105 - 110K KM,Automatic
Toyota Vellfire,Toyota,2019/2022,"173,800",60 - 65K KM,Automatic
BMW 528i,BMW,2014,"62,800",90 - 95K KM,Automatic
BMW X1,BMW,2018,"76,800",60 - 65K KM,Automatic
Mercedes-Benz E300,Mercedes-Benz,2017,"226,000",35 - 40K KM,Automatic
Isuzu D-Max,Isuzu,2016/2017,"51,800",125 - 130K KM,Automatic
Toyota Vellfire,Toyota,2023,"188,800",40 - 45K KM,Automatic
Toyota Hilux,Toyota,2020,"93,800",120 - 125K KM,Automatic
Ford Ranger,Ford,2019,"69,800",115 - 120K KM,Automatic
Honda CR-V,Honda,2018,"89,800",80 - 85K KM,Automatic
Nissan X-Trail,Nissan,2015,"41,800",130 - 135K KM,Automatic
Honda BR-V,Honda,2017,"44,888",70 - 75K KM,Automatic
BMW X3,BMW,2016,"83,000",40 - 45K KM,Automatic
Lexus NX200t,Lexus,2015,"118,000",115 - 120K KM,Automatic
Volkswagen Tiguan,Volkswagen,2013/2014,"23,800",110 - 115K KM,Automatic
Volkswagen Tiguan,Volkswagen,2019,"69,800",80 - 85K KM,Automatic
Volkswagen Tiguan,Volkswagen,2014,"31,800",125 - 130K KM,Automatic
Perodua Bezza,Perodua,2018,"30,888",60 - 65K KM,Automatic
Toyota Vios,Toyota,2012,"26,800",150 - 155K KM,Automatic
Mazda 2,Mazda,2017,"40,888",70 - 75K KM,Automatic
Honda CR-Z,Honda,2013,"36,800",125 - 130K KM,Automatic
BMW 530i,BMW,2022,"279,000",35 - 40K KM,Automatic
BMW 530e,BMW,2018,"96,000",75 - 80K KM,Automatic
Subaru Forester,Subaru,2016/2017,"47,800",80 - 85K KM,Automatic
Honda CR-V,Honda,2021,"103,800",70 - 75K KM,Automatic
Honda HR-V,Honda,2019,"79,800",105 - 110K KM,Automatic
Honda Civic,Honda,2018,"66,300",60 - 65K KM,Automatic
Hyundai Tucson,Hyundai,2016,"49,800",80 - 85K KM,Automatic
Proton X70,Proton,2019,"53,800",120 - 125K KM,Automatic
Honda CR-V,Honda,2002,"13,800",185 - 190K KM,Automatic
BMW 320i,BMW,2020,"143,800",85 - 90K KM,Automatic
Proton X70,Proton,2020,"68,800",65 - 70K KM,Automatic
Perodua Myvi,Perodua,2016,"25,800",95 - 100K KM,Automatic
BMW 320i,BMW,2021,"152,800",55 - 60K KM,Automatic
Toyota Vios,Toyota,2020,"57,999",65 - 70K KM,Automatic
Mercedes-Benz E200,Mercedes-Benz,2019,"158,800",85 - 90K KM,Automatic
Land Rover Range Rover Evoque,Land,2012/2013,"59,800",155 - 160K KM,Automatic
Honda City,Honda,2014,"28,700",165 - 170K KM,Automatic
Perodua AXIA,Perodua,2018,"32,400",105 - 110K KM,Automatic
Toyota Vios,Toyota,2010,"25,800",105 - 110K KM,Automatic
Perodua Myvi,Perodua,2019,"46,000",98993 KM,Automatic
Perodua Bezza,Perodua,2016,"33,000",156608 KM,Automatic
Perodua Myvi,Perodua,2016,"34,000",116618 KM,Automatic
Toyota Harrier,Toyota,2007,"24,000",200 - 205K KM,Automatic
Volkswagen Polo,Volkswagen,2018,"34,600",105 - 110K KM,Automatic
Perodua Myvi,Perodua,2016,"34,800",79174 KM,Automatic
Honda Civic,Honda,2018,"82,000",105 - 110K KM,Automatic
Ford Ranger,Ford,2021,"65,000",70 - 75K KM,Automatic
Toyota Vios,Toyota,2016,"50,300",115 - 120K KM,Automatic
Toyota Hilux,Toyota,2012,"45,800",155 - 160K KM,Automatic
Isuzu D-Max,Isuzu,2013/2014,"46,800",125 - 130K KM,Automatic
Land Rover Range Rover Evoque,Land,2012,"59,800",110 - 115K KM,Automatic
BMW X3,BMW,2021,"199,800",35 - 40K KM,Automatic
BMW 530i,BMW,2021,"268,000",25 - 30K KM,Automatic
BMW X1,BMW,2020,"125,000",70 - 75K KM,Automatic
BMW 530i,BMW,2017/2018,"133,800",90 - 95K KM,Automatic
BMW X1,BMW,2020,"125,000",75 - 80K KM,Automatic
BMW X3,BMW,2021,"199,800",30 - 35K KM,Automatic
Lexus ES250,Lexus,2020,"209,800",20 - 25K KM,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2016,"120,000",95 - 100K KM,Automatic
Honda Civic,Honda,2013,"29,800",120 - 125K KM,Automatic
Honda City,Honda,2015,"39,800",80 - 85K KM,Automatic
Perodua Myvi,Perodua,2014,"19,200",55 - 60K KM,Automatic
Ford Ranger,Ford,2023,"117,000",5 - 10K KM,Automatic
Mazda CX-5,Mazda,2013,"35,800",135 - 140K KM,Automatic
Suzuki Swift,Suzuki,2012,"18,800",120 - 125K KM,Automatic
Honda HR-V,Honda,2015,"43,800",105 - 110K KM,Automatic
BMW X1,BMW,2013,"33,800",85 - 90K KM,Automatic
Honda HR-V,Honda,2015,"41,800",100 - 105K KM,Automatic
Honda CR-V,Honda,2015,"51,800",95 - 100K KM,Automatic
Mercedes-Benz A250,Mercedes-Benz,2019,"155,800",60 - 65K KM,Automatic
Honda City,Honda,2018,"51,300",60 - 65K KM,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2016,"120,000",95 - 100K KM,Automatic
Toyota Vellfire,Toyota,2012/2014,"72,800",100 - 105K KM,Automatic
BMW 330i,BMW,2020,"178,000",45 - 50K KM,Automatic
Toyota Vellfire,Toyota,2010/2014,"62,800",100 - 105K KM,Automatic
Perodua AXIA,Perodua,2016,"20,800",95 - 100K KM,Automatic
Toyota Vellfire,Toyota,2009,"69,800",100 - 105K KM,Automatic
Toyota Avanza,Toyota,2018,"54,800",105 - 110K KM,Automatic
Toyota Vellfire,Toyota,2017,"148,800",45 - 50K KM,Automatic
Hyundai Grand Starex,Hyundai,2019,"113,875",70 - 75K KM,Automatic
Toyota Vios,Toyota,2007,"20,800",135 - 140K KM,Automatic
Perodua Myvi,Perodua,2012,"16,500",75 - 80K KM,Automatic
Rolls-Royce Ghost,Rolls-Royce,2015,"800,000",50 - 55K KM,Automatic
Hyundai Grand Starex,Hyundai,2017,"80,875",105 - 110K KM,Automatic
Honda Civic,Honda,2019,"89,800",55 - 60K KM,Automatic
Perodua Myvi,Perodua,2019,"40,800",80 - 85K KM,Automatic
Toyota Alphard,Toyota,2014/2016,"105,000",70 - 75K KM,Automatic
Toyota Estima,Toyota,2011/2016,"57,800",100 - 105K KM,Automatic
Mazda CX-5,Mazda,2020,"116,000",60 - 65K KM,Automatic
Toyota Avanza,Toyota,2013,"28,800",130 - 135K KM,Automatic
Toyota Estima,Toyota,2014,"78,800",115 - 120K KM,Automatic
Honda CR-V,Honda,2023,"142,000",30 - 35K KM,Automatic
Hyundai Grand Starex,Hyundai,2016,"87,875",85 - 90K KM,Automatic
Kia Cerato,Kia,2016,"34,800",90 - 95K KM,Automatic
BMW 320i,BMW,2014,"52,800",120 - 125K KM,Automatic
BMW 320i,BMW,2015,"74,800",130 - 135K KM,Automatic
Honda CR-V,Honda,2016,"59,000",153117 KM,Automatic
Perodua Aruz,Perodua,2019,"54,000",70 - 75K KM,Automatic
BMW X3,BMW,2018/2019,"133,000",70 - 75K KM,Automatic
Mazda 6,Mazda,2014,"38,800",201368 KM,Automatic
Kia Optima K5,Kia,2012,"19,800",150 - 155K KM,Automatic
Hyundai Grand Starex,Hyundai,2015,"63,875",90 - 95K KM,Automatic
Toyota Alphard,Toyota,2004,"29,800",239015 KM,Automatic
Audi Q5,Audi,2012,"23,800",115 - 120K KM,Automatic
Kia Sportage,Kia,2014,"23,800",110 - 115K KM,Automatic
Hyundai Grand Starex,Hyundai,2015,"62,875",120 - 125K KM,Automatic
Volvo XC90,Volvo,2024,"360,800",5 - 10K KM,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2019,"260,000",90 - 95K KM,Automatic
Toyota Land Cruiser,Toyota,2014,"139,800",80 - 85K KM,Automatic
Porsche Macan,Porsche,2020,"350,000",20 - 25K KM,Automatic
BMW X5,BMW,2021,"265,000",60 - 65K KM,Automatic
Volkswagen Golf,Volkswagen,2023,"129,800",25 - 30K KM,Automatic
Proton Iriz,Proton,2016,"17,800",75 - 80K KM,Automatic
BMW 323i,BMW,2011,"21,800",85 - 90K KM,Automatic
Perodua Bezza,Perodua,2023,"38,888",15 - 20K KM,Automatic
BMW 530i,BMW,2022,"258,900",40 - 45K KM,Automatic
Perodua Bezza,Perodua,2023,"38,888",15 - 20K KM,Automatic
BMW 330i,BMW,2024,"258,800",5 - 10K KM,Automatic
Land Rover Range Rover Sport,Land,2015,"228,000",90 - 95K KM,Automatic
Toyota Vios,Toyota,2020,"60,800",80 - 85K KM,Automatic
BMW X4,BMW,2023,"318,000",25 - 30K KM,Automatic
Rolls-Royce Ghost,Rolls-Royce,2018,"1,630,000",15 - 20K KM,Automatic
Mercedes-Benz A180,Mercedes-Benz,2017/2020,"99,800",105 - 110K KM,Automatic
BMW X4,BMW,2014,"75,800",130 - 135K KM,Automatic
Proton Saga,Proton,2023,"37,500",4346 KM,Automatic
Toyota Corolla Altis,Toyota,2021,"106,900",14873 KM,Automatic
Toyota Yaris,Toyota,2022,"74,400",30367 KM,Automatic
MINI Countryman,MINI,2022,"202,000",41000 KM,Automatic
Perodua Aruz,Perodua,2023,"66,500",20 - 25K KM,Automatic
Perodua Myvi,Perodua,2018,"43,000",116720 KM,Automatic
Proton Suprima S,Proton,2014,"22,900",75901 KM,Automatic
Toyota Wish,Toyota,2009,"43,000",135142 KM,Automatic
Proton X70,Proton,2020,"71,900",50509 KM,Automatic
Renault Captur,Renault,2019,"42,000",53483 KM,Automatic
Honda Civic,Honda,2007,"29,800",165 - 170K KM,Automatic
Perodua Myvi,Perodua,2012,"14,500",200 - 205K KM,Automatic
Toyota Prius,Toyota,2012,"28,000",95 - 100K KM,Automatic
Perodua Bezza,Perodua,2017,"35,000",78419 KM,Automatic
Perodua Myvi,Perodua,2017,"36,600",118395 KM,Automatic
Perodua Myvi,Perodua,2019,"45,800",69260 KM,Automatic
Suzuki Jimny,Suzuki,1996,"38,500",45 - 50K KM,Manual
Honda Jazz,Honda,2017,"52,800",115774 KM,Automatic
Perodua Myvi,Perodua,2019,"44,800",99007 KM,Automatic
Perodua Myvi,Perodua,2020,"38,800",64186 KM,Automatic
Honda Civic,Honda,2016,"75,300",122867 KM,Automatic
BMW 530e,BMW,2018,"96,000",78000 KM,Automatic
BMW X4,BMW,2019,"203,000",60 - 65K KM,Automatic
BMW X3,BMW,2024,"313,000",5 - 10K KM,Automatic
BMW 330i,BMW,2019,"165,000",50 - 55K KM,Automatic
Volvo S60,Volvo,2023,"230,888",5 - 10K KM,Automatic
